"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://www.quick.fr/_next/static/images/icon-account-white-ee0a828870f91047b0c77aca16155705.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","321","321","321","0,123","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,234","Tue, 24 Feb 2026 10:08:18 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/images/icon-account-white-ee0a828870f91047b0c77aca16155705.svg","2026-02-27 16:19:21"
"https://www.quick.fr/_next/static/chunks/4981.b1f984cbc4397baf.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,305","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/4981.b1f984cbc4397baf.js","2026-02-27 16:19:21"
"https://www.quick.fr/_next/static/chunks/2909-71c6602fddb1c685.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,236","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/2909-71c6602fddb1c685.js","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/images/burger-b00098380e9c31597daf3162b16920ba.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","169","169","169","0,065","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,243","Tue, 24 Feb 2026 10:08:18 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/images/burger-b00098380e9c31597daf3162b16920ba.svg","2026-02-27 16:19:22"
"https://www.quick.fr/bd-pour-tous","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26132","5870","5870","2,249","","20","10","2,000","65,215","Normal","0,589","1","0","","411","206","0","92,790","12","6","0","1","1","0","","","","","31ca8f8bdf3cb190810ff5f8d6569c81","0,291","","","","","","1.1","","","","","","https://www.quick.fr/bd-pour-tous","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/chunks/webpack-88f44e5be0a88340.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,214","Thu, 19 Feb 2026 09:10:57 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/webpack-88f44e5be0a88340.js","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/chunks/7237.87883658a6bac1a0.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,065","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/7237.87883658a6bac1a0.js","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/images/icon-map-white-8379f6ac3a127d3e00446473084fabff.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","335","335","335","0,128","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,228","Tue, 24 Feb 2026 10:08:19 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/images/icon-map-white-8379f6ac3a127d3e00446473084fabff.svg","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/LWlxH21ytUqIBiTvAwKGY/_ssgManifest.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","106","106","106","0,041","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,223","Wed, 18 Feb 2026 16:31:42 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/LWlxH21ytUqIBiTvAwKGY/_ssgManifest.js","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/chunks/dcfe2c7d-331bc5a1eb455364.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,237","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/dcfe2c7d-331bc5a1eb455364.js","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/chunks/739-706651010339744a.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,227","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/739-706651010339744a.js","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/chunks/7095-6127895545f75c02.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,214","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/7095-6127895545f75c02.js","2026-02-27 16:19:22"
"https://www.quick.fr/nous-contacter","text/html; charset=utf-8","200","OK","Indexable","","Contactez le Service Consommateur Quick France","46","448","Contactez notre service consommateur via notre formulaire et évaluez votre restaurant Quick en ligne afin d'améliorer votre expérience client","141","863","quick","5","","0","Contactez Nous","14","Suivez-nous également sur les réseaux","37","","","","","","","","","","39417","8534","8534","3,269","","140","34","4,118","52,793","Assez difficile","2,618","1","0","","222","221","0","99,550","13","5","0","8","8","0","","","","","684c104833a284b79e0dd791dd8eb6e7","0,281","","","","","","1.1","","","","","","https://www.quick.fr/nous-contacter","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/chunks/1842.7fc1ac0c662bf1ae.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,077","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/1842.7fc1ac0c662bf1ae.js","2026-02-27 16:19:23"
"https://www.quick.fr/le-gout-de-se-retrouver","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26165","5881","5881","2,253","","20","10","2,000","65,215","Normal","0,589","1","0","","206","206","0","92,790","12","6","0","1","1","0","","","","","274aa1f64a2b3b9358c3c60be7fc7b0","0,289","","","","","","1.1","","","","","","https://www.quick.fr/le-gout-de-se-retrouver","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/images/menu-icon-restaurant-2334f6fc667be3877f50dae0e377b6bf.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1030","1030","1030","0,395","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,411","","","","","","1.1","","","","","","https://www.quick.fr/_next/static/images/menu-icon-restaurant-2334f6fc667be3877f50dae0e377b6bf.png","2026-02-27 16:19:22"
"https://www.quick.fr/famille","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26080","5835","5835","2,235","","21","11","1,909","71,954","Assez facile","0,602","1","0","","616","206","0","92,790","12","6","0","1","1","0","","","","","f918352f54938fe538cfc4c6f4556072","0,127","","","","","","1.1","","","","","","https://www.quick.fr/famille","2026-02-27 16:19:23"
"https://www.quick.fr/ma-fidelite-recompensee","text/html; charset=utf-8","200","OK","Indexable","","Programme de fidélité QLUB Quick","32","311","Gagnez des points (1€=10pts) à chaque achat et échangez les contre des produits gratuits. Téléchargez l'app Quick FR","116","732","quick","5","","0","","0","Ma fidélité récompensée","23","","","","","","","","","","41416","8543","8543","3,273","","41","16","2,562","65,985","Normal","0,727","1","0","","616","206","0","92,790","13","6","0","3","3","0","","","","","51c750342d9f5724af92119475d0e9c4","0,263","","","","","","1.1","","","","","","https://www.quick.fr/ma-fidelite-recompensee","2026-02-27 16:19:23"
"https://www.quick.fr/_next/static/chunks/763-45345502c290a106.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,212","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/763-45345502c290a106.js","2026-02-27 16:19:23"
"https://www.quick.fr/produits","text/html; charset=utf-8","200","OK","Indexable","","En ce moment chez Quick","23","231","En ce moment chez Quick : Découvrez tous les produits et menu Quick, trouvez votre restaurant et profitez d'offres exclusives.","126","772","quick","5","","0","","0","","0","","","","","","","","","","106250","15064","15064","5,771","","72","17","4,235","52,136","Assez difficile","0,466","1","0","","616","205","0","92,340","45","28","0","14","8","0","","","","","c9a3f6ec741fbee385bc93f47f899c3a","0,523","","","","","","1.1","","","","","","https://www.quick.fr/produits","2026-02-27 16:19:22"
"https://www.quick.fr/_next/static/chunks/6104-5850f8b1e0692237.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,117","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/6104-5850f8b1e0692237.js","2026-02-27 16:19:23"
"https://www.quick.fr/_next/static/chunks/4234-e85ccfa1db749968.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,084","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/4234-e85ccfa1db749968.js","2026-02-27 16:19:23"
"https://www.quick.fr/_next/static/images/menu-icon-compte-c1264660cc1ba735fb19eb82f1a6364c.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","310","310","310","0,119","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,194","","","","","","1.1","","","","","","https://www.quick.fr/_next/static/images/menu-icon-compte-c1264660cc1ba735fb19eb82f1a6364c.png","2026-02-27 16:19:23"
"https://www.quick.fr/_next/static/chunks/pages/_app-2adc160a82e6e23e.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,254","Thu, 19 Feb 2026 09:10:57 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/pages/_app-2adc160a82e6e23e.js","2026-02-27 16:19:23"
"https://www.quick.fr/_next/static/chunks/9796-78f56021e248d9d9.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,250","Thu, 19 Feb 2026 09:10:57 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/9796-78f56021e248d9d9.js","2026-02-27 16:19:23"
"https://www.quick.fr/politique-de-protection-des-donnees-personnelles","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26240","5890","5890","2,256","","20","10","2,000","65,215","Normal","0,587","1","0","","206","206","0","92,790","12","6","0","1","1","0","","","","","bceb8599daf624ca58257db1cfa00f91","0,372","","","","","","1.1","","","","","","https://www.quick.fr/politique-de-protection-des-donnees-personnelles","2026-02-27 16:19:23"
"https://www.quick.fr/_next/static/chunks/7538.8b0864720ee188d2.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,249","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/7538.8b0864720ee188d2.js","2026-02-27 16:19:23"
"https://www.quick.fr/_next/static/chunks/framework-5c6aa4eeab4c6f34.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,262","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/framework-5c6aa4eeab4c6f34.js","2026-02-27 16:19:23"
"https://www.quick.fr/_next/static/chunks/5047.0e0d422bd53a2136.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,268","Thu, 19 Feb 2026 09:10:57 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/5047.0e0d422bd53a2136.js","2026-02-27 16:19:24"
"https://www.quick.fr/_next/static/css/9349f3b462cc41d1.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","415","415","415","0,159","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,114","Tue, 24 Feb 2026 10:08:18 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/css/9349f3b462cc41d1.css","2026-02-27 16:19:24"
"https://www.quick.fr/_next/static/chunks/pages/index-dc3b8532e6643e0e.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","268","268","268","0,103","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,275","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/pages/index-dc3b8532e6643e0e.js","2026-02-27 16:19:24"
"https://www.quick.fr/connexion","text/html; charset=utf-8","200","OK","Indexable","","Connexion Compte Client - Quick France","38","359","Connectez-vous à votre espace personnel Quick en ligne et accédez à tous les avantages de votre compte facilement et rapidement","127","805","quick","5","","0","Connexion à votre compte","24","","0","","","","","","","","","","37695","8039","8039","3,080","","52","18","2,889","93,272","Très facile","0,871","1","0","","446","222","0","100,000","14","6","0","1","1","0","","","","","d0dc871126c29cebc52428da74109063","0,351","","","","","","1.1","","","","","","https://www.quick.fr/connexion","2026-02-27 16:19:24"
"https://www.quick.fr/mesures-sanitaires","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26150","5874","5874","2,250","","20","10","2,000","65,215","Normal","0,589","1","0","","206","206","0","92,790","12","6","0","1","1","0","","","","","3f457bee0b020e2b421c17cc4062c691","0,150","","","","","","1.1","","","","","","https://www.quick.fr/mesures-sanitaires","2026-02-27 16:19:24"
"https://www.quick.fr/nos-engagements","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26141","5869","5869","2,248","","20","10","2,000","65,215","Normal","0,589","1","0","","616","206","0","92,790","12","6","0","1","1","0","","","","","91ab9a6e1bd70ae386defc6e758913d4","0,295","","","","","","1.1","","","","","","https://www.quick.fr/nos-engagements","2026-02-27 16:19:24"
"https://www.quick.fr/restaurants","text/html; charset=utf-8","200","OK","Indexable","","Restaurants Quick France : Tous nos Restaurants","47","438","Localisez tous les restaurants Quick en France et obtenez les informations du point de restauration où que vous soyez !","119","734","quick","5","","0","Trouver un restaurant Quick","27","","0","","","","","","","","","","461491","58722","58722","22,495","","108","21","5,143","57,482","Assez difficile","0,153","1","0","","871","222","0","100,000","35","18","0","14","8","0","","","","","b026f7f94207a589d4f7b759261f27b3","0,604","","","","","","1.1","","","","","","https://www.quick.fr/restaurants","2026-02-27 16:19:24"
"https://www.quick.fr/_next/static/chunks/9124-4698824abd4cc0a2.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,123","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/9124-4698824abd4cc0a2.js","2026-02-27 16:19:24"
"https://www.quick.fr/temps-forts/les-remarquables","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26076","5814","5814","2,227","","21","11","1,909","71,954","Assez facile","0,598","1","1","","1","1","0","0,450","12","6","0","1","1","0","","","","","88097cca2ded5b328fde16eaec8ef935","0,135","","","","","","1.1","","","","","","https://www.quick.fr/temps-forts/les-remarquables","2026-02-27 16:19:24"
"https://www.quick.fr/_next/static/chunks/polyfills-42372ed130431b0a.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,111","Tue, 24 Feb 2026 10:08:18 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/polyfills-42372ed130431b0a.js","2026-02-27 16:19:24"
"https://www.quick.fr/_next/static/chunks/5190-23a09ce30ad59ebf.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,076","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/5190-23a09ce30ad59ebf.js","2026-02-27 16:19:25"
"https://www.quick.fr/_next/static/LWlxH21ytUqIBiTvAwKGY/_buildManifest.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,266","Wed, 18 Feb 2026 16:31:42 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/LWlxH21ytUqIBiTvAwKGY/_buildManifest.js","2026-02-27 16:19:25"
"https://www.quick.fr/_next/static/chunks/2735.26191ce153b37037.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,226","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/2735.26191ce153b37037.js","2026-02-27 16:19:25"
"https://www.quick.fr/_next/static/chunks/7988-3f7469e0d619e57b.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,235","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/7988-3f7469e0d619e57b.js","2026-02-27 16:19:25"
"https://www.quick.fr/_next/static/chunks/6810-b12b8e0e81e770da.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,249","Tue, 24 Feb 2026 10:08:17 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/6810-b12b8e0e81e770da.js","2026-02-27 16:19:25"
