"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://www.beyondmeat.com/en-GB/faqs","text/html","200","OK","Indexable","","Frequently Asked Questions - Beyond Meat - Go Beyond®","53","508","","0","0","","0","","0","","0","FREQUENTLY ASKED QUESTIONS","26","","0","","","","","","","","","","93800","21637","21637","8,289","","336","53","6,340","75,263","Assez facile","2,741","1","1","","196","90","0","19,350","24","13","0","10","9","0","","","","","d981df7a385c348b2ccb508708e9060b","0,433","Thu, 05 Feb 2026 23:13:44 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/faqs","2026-03-12 11:24:44"
"https://www.beyondmeat.com/en-GB/recipes/","text/html","200","OK","Indexable","","Recipes - Beyond Meat - Go Beyond®","34","329","","0","0","","0","Eat What you Love™","18","","0","BEYOND BURGER®","14","Featured Recipes","16","","","","","","","","","","103875","23117","23117","8,856","","257","63","4,079","66,413","Normal","2,074","1","2","","185","90","0","19,350","37","20","0","10","9","0","","","","","5be443a1fdbfaa97391e37a5f543c2de","0,060","Thu, 05 Feb 2026 23:13:56 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/recipes/","2026-03-12 11:24:44"
"https://www.beyondmeat.com/en-GB/where-to-find?&search=true","text/html","200","OK","Indexable","","Where to Find Beyond Meat at a Store Near You | Beyond Meat","59","555","Find Beyond Meat on the menus of restaurants & in the meat aisles of stores near you.","85","532","","0","","0","","0","","0","","0","","","","","","","","","","76954","18744","18744","7,180","","116","20","5,800","69,672","Normal","1,574","1","1","","2","2","0","0,430","24","13","0","9","8","0","","","","","f49638b8f0b2d426d37cd4c89936caa2","0,059","Thu, 05 Feb 2026 23:14:02 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/where-to-find?&search=true","2026-03-12 11:24:45"
"https://www.beyondmeat.com/en-GB/join-the-team","","301","Moved Permanently","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","180","90","0","19,350","0","0","0","0","0","0","","","","","","0,086","","https://beyondmeat.wd1.myworkdayjobs.com/External_Careers","Redirection HTTP","","","1.1","","","","","","https://www.beyondmeat.com/en-GB/join-the-team","2026-03-12 11:24:45"
"https://www.beyondmeat.com/en-GB/component---src-pages-index-tsx-81bdb9db43b3d58517eb.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,065","Thu, 05 Feb 2026 23:13:43 GMT","","","","","1.1","","","","","","https://www.beyondmeat.com/en-GB/component---src-pages-index-tsx-81bdb9db43b3d58517eb.js","2026-03-12 11:24:46"
"https://www.beyondmeat.com/en-GB/whats-new/romelu-lukaku-goes-beyond","text/html","200","OK","Indexable","","","0","0","","0","0","","0","ROMELU LUKAKU GOES BEYOND","25","","0","","0","","0","","","","","","","","","","92276","22205","22205","8,506","","647","82","7,890","79,706","Assez facile","4,536","1","2","","1","1","0","0,220","33","19","0","10","9","0","","","","","2a56b4d307944360c46127b746201193","0,448","Thu, 05 Feb 2026 23:14:01 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/whats-new/romelu-lukaku-goes-beyond","2026-03-12 11:24:47"
"https://www.beyondmeat.com/en-GB/app-62b5e3529bf0cf944c4c.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,070","Wed, 04 Feb 2026 14:55:33 GMT","","","","","1.1","","","","","","https://www.beyondmeat.com/en-GB/app-62b5e3529bf0cf944c4c.js","2026-03-12 11:24:48"
"https://www.beyondmeat.com/en-GB/products","text/html","200","OK","Indexable","","Plant-Based Meat Products | Beyond Meat","39","375","From breakfast sausages to burgers & tenders, our Plant-Based products leave you feeling satisfied. Stock up in the meat aisle & head for the nearest cookout!","158","976","","0","Our Products","12","","0","","0","","0","","","","","","","","","","82958","19868","19868","7,611","","152","26","5,846","71,775","Assez facile","1,721","1","1","","180","90","0","19,350","25","14","0","9","8","0","","","","","12b24d8c1d88f5263d743cf18f1538b5","0,584","Thu, 05 Feb 2026 23:13:55 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/products","2026-03-12 11:24:47"
"https://www.beyondmeat.com/en-GB/products/beyond-meatballs?variant=italian-style","text/html","200","OK","Indexable","","Meatballs | Plant-Based Meatballs | Beyond Meat","47","435","Beyond Meat is in a restaurant, meat aisle, or meat store near you. See our Where to Find page for the partner store or restaurant closest to you.","146","885","","0","Beyond Meatballs","16","","0","ITALIAN STYLE","13","GOT QUESTIONS? WE GOT ANSWERS.","30","","","","","","","","","","131576","27300","27300","10,458","","1163","204","5,701","70,911","Assez facile","5,982","2","2","","1","1","0","0,220","31","19","0","9","8","0","","","","","1d42f234bee43cdfe83e176786d025b2","0,389","Thu, 05 Feb 2026 23:13:55 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/products/beyond-meatballs?variant=italian-style","2026-03-12 11:24:48"
"https://www.beyondmeat.com/en-GB/component---src-pages-products-tsx-5a4642c9e6ceb45aada4.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,141","Thu, 05 Feb 2026 23:13:44 GMT","","","","","1.1","","","","","","https://www.beyondmeat.com/en-GB/component---src-pages-products-tsx-5a4642c9e6ceb45aada4.js","2026-03-12 11:24:48"
"https://www.beyondmeat.com/en-GB/newsroom","text/html","200","OK","Indexable","","Newsroom - Beyond Meat - Go Beyond®","35","356","","0","0","","0","","0","","0","Newsroom","8","Blog","4","","","","","","","","","","106725","23822","23822","9,126","","287","67","4,284","75,440","Assez facile","2,175","2","1","","15","15","0","3,230","37","24","0","9","8","0","","","","","4583b2575c5592e6b0c3e9a5c0fa447","0,219","Thu, 05 Feb 2026 23:13:45 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/newsroom","2026-03-12 11:24:49"
"https://www.beyondmeat.com/en-GB/products/beyond-sausage?variant=brat-original","text/html","200","OK","Indexable","","Brats, Hot Sausage, & Italian Sausage | Beyond Meat","51","464","Beyond Sausage is our take on classic brats, hot sausage, & Italian sausage. It's plant-based vegetarian sausage that tastes great & is soy, gluten, & GMO free.","160","977","","0","Beyond Sausage","14","","0","GOT QUESTIONS? WE GOT ANSWERS.","30","Want More Beyond Section? Beyond Burger","39","","","","","","","","","","134632","27726","27726","10,621","","1627","274","5,938","75,338","Assez facile","7,486","2","2","","6","4","0","0,860","31","19","0","9","8","0","","","","","8c4d290f9719a76b9cdac2f20b2e769","0,390","Thu, 05 Feb 2026 23:13:55 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/products/beyond-sausage?variant=brat-original","2026-03-12 11:24:49"
"https://www.beyondmeat.com/en-GB/component---src-templates-article-tsx-fe51d7aad2fa9de23ded.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,499","Thu, 05 Feb 2026 23:13:44 GMT","","","","","1.1","","","","","","https://www.beyondmeat.com/en-GB/component---src-templates-article-tsx-fe51d7aad2fa9de23ded.js","2026-03-12 11:24:49"
"https://www.beyondmeat.com/en-GB/recipes/lukaku-s-beyond-bangers-and-mash","text/html","200","OK","Indexable","","","0","0","","0","0","","0","LUKAKU’S BEYOND BANGERS AND MASH","32","","0","INGREDIENTS","11","PREPARATION","11","","","","","","","","","","95552","22035","22035","8,441","","146","30","4,867","68,042","Normal","1,472","2","2","","1","1","0","0,220","28","16","0","9","8","0","","","","","460953e92f60ee4a45df9631cd4f3428","0,893","Thu, 05 Feb 2026 23:13:56 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/recipes/lukaku-s-beyond-bangers-and-mash","2026-03-12 11:24:48"
"https://www.beyondmeat.com/en-GB/recipes/null","text/html","200","OK","Indexable","","","0","0","","0","0","","0","Double Caramelised Onion Beyond Smash-Style Burger with Chilli Jam","66","","0","INGREDIENTS","11","PREPARATION","11","","","","","","","","","","95510","21983","21983","8,421","","154","30","5,133","64,287","Normal","1,542","2","2","","4","2","0","0,430","28","16","0","9","8","0","","","","","c05f99fe731790707805498bc5630a4c","0,084","Thu, 05 Feb 2026 23:13:56 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/recipes/null","2026-03-12 11:24:51"
"https://www.beyondmeat.com/en-GB/recipes/oven-baked-beyond-meatballs-in-tomato-and-red-wine-sauce","text/html","200","OK","Indexable","","","0","0","","0","0","","0","Oven baked Beyond meatballs in tomato and red wine sauce","56","","0","INGREDIENTS","11","PREPARATION","11","","","","","","","","","","103272","23379","23379","8,956","","174","36","4,833","72,112","Assez facile","1,515","2","2","","2","2","0","0,430","29","17","0","9","8","0","","","","","4e7871fc5a7c329ee4f2c24230bc30de","0,982","Thu, 05 Feb 2026 23:13:56 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/recipes/oven-baked-beyond-meatballs-in-tomato-and-red-wine-sauce","2026-03-12 11:24:50"
"https://www.beyondmeat.com/en-GB/component---src-pages-recipes-tsx-cd6e814191d272803290.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,104","Thu, 05 Feb 2026 23:13:44 GMT","","","","","1.1","","","","","","https://www.beyondmeat.com/en-GB/component---src-pages-recipes-tsx-cd6e814191d272803290.js","2026-03-12 11:24:51"
"https://www.beyondmeat.com/en-GB/recipes/smoky-winter-warmer-burger-with-mushroom-and-maple-glazed-squash","text/html","200","OK","Indexable","","","0","0","","0","0","","0","Smoky winter warmer burger with mushroom and maple-glazed squash","64","","0","INGREDIENTS","11","PREPARATION","11","","","","","","","","","","104270","23520","23520","9,010","","188","41","4,585","68,531","Normal","1,605","2","2","","2","2","0","0,430","30","18","0","9","8","0","","","","","b677f12339dca4ea80987df14ed9f23c","0,088","Thu, 05 Feb 2026 23:13:57 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/recipes/smoky-winter-warmer-burger-with-mushroom-and-maple-glazed-squash","2026-03-12 11:24:51"
"https://www.beyondmeat.com/en-GB/recipes/chimichurri-beyond-burger","text/html","200","OK","Indexable","","","0","0","","0","0","","0","Brazilian-Style Beyond Burger with Chimichurri","46","","0","INGREDIENTS","11","PREPARATION","11","","","","","","","","","","95569","22002","22002","8,429","","146","30","4,867","61,088","Normal","1,499","2","2","","2","2","0","0,430","28","16","0","9","8","0","","","","","624f8d4bbd57add734667f9b8a0dfa39","0,652","Thu, 05 Feb 2026 23:13:56 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/recipes/chimichurri-beyond-burger","2026-03-12 11:24:51"
"https://www.beyondmeat.com/en-GB/recipes/5-ingredient-vegan-smoky-mince-and-roasted-pepper-quesadilla","text/html","200","OK","Indexable","","","0","0","","0","0","","0","5-ingredient vegan smoky mince and roasted pepper quesadilla","60","","0","INGREDIENTS","11","PREPARATION","11","","","","","","","","","","105137","23549","23549","9,021","","199","46","4,326","69,380","Normal","1,657","2","2","","2","2","0","0,430","31","19","0","9","8","0","","","","","a4feea29ecc282623fa41af20baf909c","0,823","Thu, 05 Feb 2026 23:13:55 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/recipes/5-ingredient-vegan-smoky-mince-and-roasted-pepper-quesadilla","2026-03-12 11:24:52"
"https://www.beyondmeat.com/en-GB/recipes/beyond-la-vie-burger-featured","text/html","200","OK","Indexable","","","0","0","","0","0","","0","Beyond La Vie Burger","20","","0","INGREDIENTS","11","PREPARATION","11","","","","","","","","","","95251","21938","21938","8,404","","140","29","4,828","69,596","Normal","1,428","2","2","","2","2","0","0,430","28","16","0","9","8","0","","","","","948d024a6dab747ac59fa11e7d50d984","0,089","Thu, 05 Feb 2026 23:13:55 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/recipes/beyond-la-vie-burger-featured","2026-03-12 11:24:53"
"https://www.beyondmeat.com/en-GB/press/the-coffee-bean-and-tea-leaf-beyond-meat","text/html","200","OK","Indexable","","The Coffee Bean & Tea Leaf Goes Beyond","38","371","","0","0","","0","PLANT-BASED EATS FROM BEYOND MEAT® ARRIVE FOR FALL AT THE COFFEE BEAN & TEA LEAF®","81","","0","","0","","0","","","","","","","","","","94032","23277","23277","8,917","","1023","133","7,692","72,169","Assez facile","7,262","2","2","","3","3","0","0,650","25","14","0","11","9","0","","","","","cea5faeebedcb84ff21529294ecd4258","0,709","Thu, 05 Feb 2026 23:13:54 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/press/the-coffee-bean-and-tea-leaf-beyond-meat","2026-03-12 11:24:53"
"https://www.beyondmeat.com/en-GB/press/beyond-meat-breaks-through-the-breakfast-category-in-canada-by-introducing-plant-based-beyond-breakfast-sausage-links-at-all-major-retailers-across-the-country-","text/html","200","OK","Indexable","","","0","0","","0","0","","0","BEYOND MEAT® BREAKS THROUGH THE BREAKFAST CATEGORY IN CANADA BY INTRODUCING PLANT-BASED BEYOND BREAKFAST SAUSAGE® LINKS AT ALL MAJOR RETAILERS ACROSS THE COUNTRY","161","","0","","0","","0","","","","","","","","","","94867","23858","23858","9,140","","1112","154","7,221","62,411","Normal","8,270","2","2","","5","4","0","0,860","29","17","0","12","10","0","","","","","d0fe73f1cf898b0d26668d6f31cd820","0,800","Thu, 05 Feb 2026 23:13:53 GMT","","","","en-GB","1.1","","","","","","https://www.beyondmeat.com/en-GB/press/beyond-meat-breaks-through-the-breakfast-category-in-canada-by-introducing-plant-based-beyond-breakfast-sausage-links-at-all-major-retailers-across-the-country-","2026-03-12 11:24:53"
