"Adresse","Type de contenu","Code HTTP","Statut","Crawl profondeur","Liens entrants"
"https://www.google.com/maps/place/KOMUT+Bikes+|+Uccle/@50.8142676,4.358383,17z/data=!3m1!4b1!4m6!3m5!1s0x47c3c5ef4ddae7cb:0x6e917686d79fb41!8m2!3d50.8142676!4d4.3609579!16s%2Fg%2F11s82zmfdf?entry=ttu&g_ep=EgoyMDI1MTAwOC4wIKXMDSoASAFQAw%3D%3D","text/html; charset=UTF-8","200","OK","3","12"
"https://www.o2o.be/fr/calculez-votre-avantage","text/html; charset=utf-8","200","OK","3","6"
"https://www.cyclis.be/fr/calculator/","text/html; charset=UTF-8","301","Moved Permanently","3","6"
"https://fr.joule.be/calculator","text/html; charset=UTF-8","301","Moved Permanently","3","6"
"https://www.ubike.be/fr-be/calculateur-leasing-velo","text/html","301","Moved Permanently","3","6"
"https://www.lease-a-bike.be/fr/calculatrice","text/html; charset=utf-8","200","OK","3","6"
"https://b2bike.be/fr/calculateur","text/html; charset=UTF-8","200","OK","3","6"
"https://lucien.bike/fr/marques-de-velos/","text/html; charset=iso-8859-1","301","Moved Permanently","3","6"
"https://lovensbikes.com/fr/service/","text/html; charset=UTF-8","200","OK","3","6"
"https://lovensbikes.com/fr/lovens-abs/","text/html; charset=UTF-8","200","OK","3","6"
"https://www.optima-cycles.nl/wp-content/uploads/2024/12/Actievoorwaarden-Lovens-LED-en-Regenhuif-actie-verlenging-tot-januari-FR.pdf","application/pdf","200","OK","3","6"
"https://www.cofidis.be/fr/guide-pret-temperament.html","text/html; charset=utf-8","200","OK","3","6"
"https://www.cofidis.be/fr/definition-justificatif.html","text/html; charset=utf-8","200","OK","3","6"
"https://www.cofidis.be/fr/blog-information-sur-le-TAEG.html","text/html; charset=utf-8","200","OK","3","12"
"https://mobilite.wallonie.be/home/je-suis/un-citoyen/a-velo/prime-regionale-velo.html","text/html;charset=UTF-8","404","","3","6"
"https://www.cofidis.be/fr/definition-credit.html","text/html; charset=utf-8","200","OK","3","6"
"https://www.cofidis.be/fr/simulation-credit.html","text/html; charset=utf-8","200","OK","3","6"
