"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Title 2","Longueur du Title 2","Largeur en pixels du Title 2","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Meta Robots 2","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://vintagefrenchart.com/categorie-produit/decoration-vintage/","text/html; charset=UTF-8","200","OK","Indexable","","Décoration vintage  | Vintage French Art","40","350","","0","0","La décoration d’intérieur vintage est très tendance. De la chambre d’enfant, à  la salle de bain en passant par les cuisines, salle à manger ou salon vintage chaque pièce de la maison peut recevoir une ambiance chaleureuse avec de la décoration rétro authentique et les idées déco vintage  ne manquent…","302","1844","","0","","0","","0","Décoration vintage","18","Flavio POLI : Bol en verre de Murano italien","44","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/decoration-vintage/","","","","","","279410","65536","65536","25,106","","409","79","5,177","62,373","Normal","1,266","1","2","","157","121","0","100,000","67","34","0","7","6","0","","","","","83b5084a2584a78d21437183d25ae6ba","0,092","Tue, 24 Mar 2026 23:56:44 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/decoration-vintage/","2026-03-25 09:50:38"
"https://vintagefrenchart.com/blog/","text/html; charset=UTF-8","200","OK","Indexable","","Blog | Vintage French Art","25","221","","0","0","Blog Vintage French Art : conseils et découvertes sur les antiquités, brocantes et objets vintage. Conseils d'experts pour passionnés.","134","810","","0","","0","","0","La décoration industrielle, pour un salon d’histoire et d’audace","64","La décoration campagne chic, pour un intérieur country","54","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/blog/","https://vintagefrenchart.com/blog/page/2/","","","","","285070","63331","63331","24,261","","898","167","5,377","76,550","Assez facile","2,193","1","1","","271","121","0","100,000","102","43","0","7","6","0","","","","","bbe722e45209b049da723d5f87a3b850","0,119","Wed, 25 Mar 2026 00:48:44 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/blog/","2026-03-25 09:50:38"
"https://vintagefrenchart.com/categorie-produit/meuble-ancien/","text/html; charset=UTF-8","200","OK","Indexable","","Meuble ancien  | Vintage French Art","35","312","","0","0","Retrouvez tout le mobilier vintage que vous recherchez. Grand designers, au mobilier classique en passant par l’industriel tout y est !","135","810","","0","","0","","0","Meuble ancien","13","« Carina » : Coiffeuse / secrétaire vintage scandinave années 60","64","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/meuble-ancien/","","","","","","265294","63646","63646","24,382","","360","71","5,070","62,804","Normal","1,220","1","2","","142","121","0","100,000","59","30","0","7","6","0","","","","","ddd2b6eef12480b866791703f5fbe4bf","0,108","Tue, 24 Mar 2026 23:53:50 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/meuble-ancien/","2026-03-25 09:50:38"
"https://vintagefrenchart.com/mentions-legales-et-politique-de-confidentialite/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","Mentions légales et Politique de confidentialité | VFA","54","471","","0","0","Qui sommes-nous ? Ceci est la page des mentions légales et politique de confidentialité où vous trouverez toutes les informations référentes à cette dernière.","158","961","","0","","0","","0","Mentions légales et Politique de confidentialité","48","Article 1 – Mentions légales","28","follow, noindex","","","","","","","","","","233953","62609","62609","23,984","","2586","358","7,223","59,877","Assez difficile","7,657","1","1","","126","121","0","100,000","43","24","0","11","9","0","","","","","74b908c33aacad8b0ab20d895b4f3db3","0,111","Tue, 24 Mar 2026 23:49:19 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/mentions-legales-et-politique-de-confidentialite/","2026-03-25 09:50:38"
"https://vintagefrenchart.com/politique-de-cookie/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","Politique de cookies | Vintage French Art | Brocante Castres","60","530","","0","0","Politique de cookies de Vintage French Art, boutique en ligne de brocante à Castres dans le Tarn (81). Gestion et utilisation des cookies sur notre site.","153","914","","0","","0","","0","Politique de cookies","20","","0","follow, noindex","","","","","","","","","","224373","59883","59883","22,940","","1506","262","5,748","60,506","Normal","4,808","1","1","","126","121","0","100,000","43","24","0","7","6","0","","","","","17707f7c2d991608b926e9b07fbcac7c","0,101","Tue, 24 Mar 2026 23:49:21 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/politique-de-cookie/","2026-03-25 09:50:38"
"https://www.vintagefrenchart.com/boutique","text/html; charset=iso-8859-1","301","Moved Permanently","Non indexable","Redirigé","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","285","285","285","0,109","","0","","","","","0,000","1","0","","2","1","0","0,830","0","0","0","0","0","0","","","","","","0,262","","https://vintagefrenchart.com/boutique","Redirection HTTP","","","1.1","","","","","","https://www.vintagefrenchart.com/boutique","2026-03-25 09:50:38"
"https://vintagefrenchart.com/produit/hermes-belami-flacon-de-parfum-geant-brocante-en-ligne/","text/html; charset=UTF-8","200","OK","Indexable","","Flacon de parfum géant Hermès BelAmi | Collection luxe","54","503","","0","0","Flacon de parfum géant Hermès BelAmi de collection. Objet vintage parfumerie de luxe française. Décoration raffinée.","116","722","","0","HERMES BelAmi Flacon de parfum géant","36","HERMES flacon de parfum géant","29","Produits similaires","19","Vanderbilt Flacon de parfum géant","33","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/hermes-belami-flacon-de-parfum-geant-brocante-en-ligne/","","","","","","290636","65690","65690","25,165","","474","93","5,097","71,549","Assez facile","1,295","1","2","","23","7","0","5,790","64","32","0","7","6","0","","","","","781c6f7605b289f8f4b56aae0d494589","0,120","Tue, 24 Mar 2026 23:51:35 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/hermes-belami-flacon-de-parfum-geant-brocante-en-ligne/","2026-03-25 09:50:38"
"https://vintagefrenchart.com/categorie-produit/montre-vintage/","text/html; charset=UTF-8","200","OK","Indexable","","Montres vintage - Montres de collection  | Vintage French Art","61","535","","0","0","Les montres vintage – Les montres de collection Amateur de belles montres vintage de collection ? Votre brocante de Castres aussi ! Venez découvrir nos prestigieuses montres de collection des plus grandes marques à tous les prix. L’univers de la montre de luxe vintage me fait rêver depuis tout petit,…","302","1849","","0","","0","","0","Montres vintage - Montres de collection","39","Jaeger-LeCoultre (1930) : Montre à gousset de collection","56","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/montre-vintage/","","","","","","276836","64874","64874","24,852","","396","76","5,211","64,605","Normal","1,257","1","2","","154","121","0","100,000","63","32","0","7","6","0","","","","","4fbf89030076f3dcfe89c4b3c8f70a5e","0,150","Tue, 24 Mar 2026 23:56:40 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/montre-vintage/","2026-03-25 09:50:38"
"https://vintagefrenchart.com/categorie-produit/mode-luxe-vintage/","text/html; charset=UTF-8","200","OK","Indexable","","Mode Luxe vintage  | Vintage French Art","39","351","","0","0","Vintage French Art votre antiquaire / brocanteur à Castres vous présente une grande fierté française : La Mode. Inscrite au patrimoine culturel français, la mode à la française est un art de vivre, de penser.  La mode a souvent été avant-gardiste, novatrice et transgressive insufflant de nouveaux codes à la…","309","1872","","0","","0","","0","Mode Luxe vintage","17","HERMES BelAmi Flacon de parfum géant","36","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/mode-luxe-vintage/","","","","","","303368","65016","65016","24,906","","486","95","5,116","73,872","Assez facile","1,273","1","2","","181","121","0","100,000","75","35","0","7","6","0","","","","","a7e223390a5b52ee60aa96b22340c60d","0,088","Tue, 24 Mar 2026 23:56:31 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/mode-luxe-vintage/","2026-03-25 09:50:39"
"https://vintagefrenchart.com/foire-aux-questions/","text/html; charset=UTF-8","200","OK","Indexable","","FAQ Brocante | Questions Frequentes | Vintage French Art","56","516","","0","0","Foire aux questions : réponses a vos questions sur la brocante en ligne, les estimations, la livraison et l'achat d'antiquités chez Vintage French Art.","151","893","","0","","0","","0","faq","3","","0","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/foire-aux-questions/","","","","","","282729","64000","64000","24,517","","502","78","6,436","66,493","Normal","1,394","1","1","","248","121","0","100,000","43","24","0","10","9","0","","","","","e27027c2b7f1b8682108ae752c55051a","0,100","Tue, 24 Mar 2026 23:49:11 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/foire-aux-questions/","2026-03-25 09:50:39"
"https://vintagefrenchart.com/categorie-produit/objets-dart-et-decoration/","text/html; charset=UTF-8","200","OK","Indexable","","Objets d'art et décoration  | Vintage French Art","48","407","","0","0","Objets d’Art et décoration Mon métier de brocanteur à Castres me permet de chiner (achat d’objets anciens) et revendre des objets d’art contemporain, des objets du XVIIe siècle,  XVIIIe siècle, XIXe siècle et XXe siècle. Je suis un passionné d’art dans sa globalité (tableaux, sculpture, statue, le design moderne …).…","318","1912","","0","","0","","0","Objets d'art et décoration","26","Flavio POLI : Bol en verre de Murano italien","44","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/objets-dart-et-decoration/","https://vintagefrenchart.com/categorie-produit/objets-dart-et-decoration/page/2/","","","","","365206","68514","68514","26,246","","688","129","5,333","74,891","Assez facile","1,384","1","2","","247","121","0","100,000","103","49","0","7","6","0","","","","","c0cedc13e397290ae0f96c4f1c33eb49","0,095","Tue, 24 Mar 2026 23:56:47 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/objets-dart-et-decoration/","2026-03-25 09:50:39"
"https://vintagefrenchart.com/conditions-generales-utilisation/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","Conditions générales d'utilisation | Vintage French Art","55","477","","0","0","Ici vous trouverez les conditions générales d'utilisation de Vintage French Art la brocante en ligne de Castres dans le Tarn (81) et toute la France.","149","886","","0","","0","","0","Conditions générales d’utilisation","34","","0","follow, noindex","","","","","","","","","","230888","61416","61416","23,527","","2184","293","7,454","57,611","Assez difficile","6,586","1","1","","126","121","0","100,000","43","24","0","7","6","0","","","","","59ce26a4a5d3db05e1bdd779382043aa","0,089","Tue, 24 Mar 2026 23:49:15 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/conditions-generales-utilisation/","2026-03-25 09:50:39"
"https://vintagefrenchart.com/my-account/woo-wish-list/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","My account | Vintage French Art","31","284","","0","0","","0","0","","0","My account","10","","0","Se connecter","12","","0","follow, noindex","","","","","","","","","","209296","55004","55004","21,071","","277","52","5,327","51,164","Assez difficile","1,260","1","2","","246","121","0","100,000","43","25","0","7","6","0","","","","","44b17b1d6dce1717dd80fb976618b11","0,590","","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/my-account/woo-wish-list/","2026-03-25 09:50:39"
"https://vintagefrenchart.com/categorie-produit/assises/","text/html; charset=UTF-8","200","OK","Indexable","","Chaise et fauteuil vintage  | Vintage French Art","48","410","","0","0","Votre brocante proche de Castres Vintage French Art, vous propose   tout ce qui est relatif aux assises. Les canapés, les banquettes, les tabourets, chaises et fauteuils  sont des pièces maîtresses de notre décoration intérieure, qui reflètent notre personnalité et notre sens de l’hospitalité. L’univers des assises est riche et varié…","336","1989","","0","","0","","0","Chaise et fauteuil vintage","26","Chaises scandinaves Fanett d’Ilmari Tapiovaara","46","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/categorie-produit/assises/","","","","","","276006","64230","64230","24,605","","391","74","5,284","62,996","Normal","1,243","1","2","","150","121","0","100,000","63","33","0","7","6","0","","","","","f3ee329c01090dda6d1b2b6617069caa","0,163","Tue, 24 Mar 2026 23:56:49 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/categorie-produit/assises/","2026-03-25 09:50:39"
"https://vintagefrenchart.com/conditions-generales-vente/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","Conditions générales de vente | Vintage French Art | Brocante","61","547","","0","0","Conditions générales de vente de la brocante en ligne Castraise Vintage French Art","82","507","","0","","0","","0","Conditions générales de vente","29","","0","follow, noindex","","","","","","","","","","263727","70056","70056","26,837","","6205","790","7,854","68,779","Normal","15,347","1","1","","126","121","0","100,000","43","24","0","8","7","0","","","","","6c8349fdba6f75f75540e623994d9354","0,089","Tue, 24 Mar 2026 23:49:17 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/conditions-generales-vente/","2026-03-25 09:50:40"
"https://vintagefrenchart.com/presentation/","text/html; charset=UTF-8","200","OK","Indexable","","Qui Sommes-Nous | Vintage French Art, Brocanteur dans le Tarn","61","571","","0","0","Vintage French Art : brocanteur et antiquaire passionne base dans le Tarn. Notre histoire, notre passion pour les objets vintage et anciens.","140","848","","0","","0","","0","Qui suis je","11","L’ART ET LA BROCANTE, UNE PASSION DEPUIS PLUS DE 36 ANS","55","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/presentation/","","","","","","342488","70419","70419","26,976","","887","140","6,336","54,953","Assez difficile","2,015","1","1","","248","121","0","100,000","43","24","0","7","6","0","","","","","d3086a5ae6347cc17d1d2c3c03d6a975","0,112","Tue, 24 Mar 2026 23:49:08 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/presentation/","2026-03-25 09:50:40"
"https://vintagefrenchart.com/brocante-castres/","text/html; charset=UTF-8","200","OK","Indexable","","Brocante a Castres : Marches, Antiquaires & Foires | Guide Local","64","570","","0","0","Tout savoir sur la brocante a Castres : marches d'antiquites, foires, brocanteurs locaux et histoire du marche aux puces castrain. Guide complet.","145","886","","0","","0","","0","La brocante à Castres ( Tarn)","29","Le passé de la brocante à Castres (Occitanie, Tarn, 81)","55","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/brocante-castres/","","","","","","239197","62490","62490","23,939","","1700","238","7,143","75,123","Assez facile","4,738","1","1","","137","121","0","100,000","54","24","0","7","6","0","","","","","7572b65559680410c612ec5a8cceac1b","0,093","Tue, 24 Mar 2026 23:50:25 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/brocante-castres/","2026-03-25 09:50:40"
"https://vintagefrenchart.com/contact/","text/html; charset=UTF-8","200","OK","Indexable","","Contact | Vintage French Art, Brocanteur Castres (Tarn)","55","493","","0","0","Contactez Vintage French Art pour une estimation gratuite, un achat ou une question. Brocanteur et antiquaire dans le Tarn a Castres.","133","828","","0","","0","","0","Contactez-moi","13","","0","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/contact/","","","","","","284134","65079","65079","24,931","","421","85","4,953","55,315","Assez difficile","1,284","1","1","","287","121","0","100,000","43","24","0","7","6","0","","","","","67e7153ebb1d028ccb06ddf98844e6f1","0,102","Tue, 24 Mar 2026 23:49:13 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/contact/","2026-03-25 09:50:40"
"https://vintagefrenchart.com/cart/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","Cart | Vintage French Art","25","220","","0","0","","0","0","","0","Cart","4","","0","","0","","0","follow, noindex","","","","","","","","","","214379","56375","56375","21,596","","262","49","5,347","48,676","Difficile","1,173","1","1","","366","121","0","100,000","39","24","0","7","6","0","","","","","a9ced7019219e1c5726b656294319d2a","0,589","","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/cart/","2026-03-25 09:50:40"
