"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://www.ndeylicious.fr/core/modules/39d10ee62c/assets/js/frontend/order-attribution.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,088","Sun, 15 Feb 2026 21:36:24 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/core/modules/39d10ee62c/assets/js/frontend/order-attribution.min.js","2026-02-26 11:52:16"
"https://www.ndeylicious.fr/contact/","text/html; charset=UTF-8","200","OK","Indexable","","Contact – ndeylicious","21","192","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/contact/","","","","","","104762","35230","35230","13,496","","287","82","3,500","86,257","Facile","1,902","1","1","","243","79","0","100,000","64","29","0","0","0","0","","","","","9d88d16f9130e63b9f886da7dda15e9a","1,256","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/contact/","2026-02-26 11:52:15"
"https://www.ndeylicious.fr/core/modules/2f5c375563/assets/js/cff-scripts.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,103","Wed, 17 Apr 2024 09:08:19 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/core/modules/2f5c375563/assets/js/cff-scripts.min.js","2026-02-26 11:52:17"
"https://www.ndeylicious.fr/le-moringa/","text/html; charset=UTF-8","200","OK","Indexable","","Le Moringa – ndeylicious","24","222","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/le-moringa/","","","","","","92521","30908","30908","11,840","","627","118","5,314","84,864","Facile","4,179","1","1","","164","79","0","100,000","64","29","0","0","0","0","","","","","eb759cf572794ab271ffab28d1e65e8c","1,064","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/le-moringa/","2026-02-26 11:52:16"
"https://www.ndeylicious.fr/categorie-produit/piments/","text/html; charset=UTF-8","200","OK","Indexable","","Piments – ndeylicious","21","197","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","","","","","","","98524","32143","32143","12,313","","266","79","3,367","93,374","Très facile","1,904","1","2","","174","79","0","100,000","73","31","0","0","0","0","","","","","aea445b018e4ca8f71ae53e9e8464753","1,302","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/categorie-produit/piments/","2026-02-26 11:52:16"
"https://www.ndeylicious.fr/lib/js/underscore.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,087","Tue, 15 Apr 2025 22:37:14 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/lib/js/underscore.min.js","2026-02-26 11:52:17"
"https://www.ndeylicious.fr/produit/huile-dolive/","text/html; charset=UTF-8","200","OK","Indexable","","Huile d’olive 250ml – ndeylicious","33","291","","0","0","","0","Huile d’olive 250ml","19","Huile d’olive 250ml","19","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/produit/huile-dolive/","","","","","","175438","47012","47012","18,009","","684","212","3,226","86,308","Facile","2,469","1","2","","146","53","0","67,090","141","48","0","0","0","0","","","","","262988ab610b17c08e51633e3a93b3b0","1,560","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/produit/huile-dolive/","2026-02-26 11:52:16"
"https://www.ndeylicious.fr/produit/billes-croustillantes2026/","text/html; charset=UTF-8","200","OK","Indexable","","Billes croustillantes – ndeylicious","35","296","","0","0","","0","Billes croustillantes","21","Billes croustillantes","21","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/produit/billes-croustillantes2026/","","","","","","195247","50452","50452","19,327","","754","242","3,116","81,709","Facile","2,550","1","2","","238","54","0","68,350","151","48","0","0","0","0","","","","","30cd7197cb9279e02a5573dca7473954","1,636","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/produit/billes-croustillantes2026/","2026-02-26 11:52:16"
"https://www.ndeylicious.fr/mon-compte/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","Mon compte – ndeylicious","24","234","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large, noindex, follow","","","https://www.ndeylicious.fr/mon-compte/","","","","","","87887","28546","28546","10,935","","239","66","3,621","93,073","Très facile","1,769","1","1","","85","79","0","100,000","64","29","0","0","0","0","","","","","8d1b2780ed9e528ac535bc7e21841afc","1,124","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/mon-compte/","2026-02-26 11:52:17"
"https://www.ndeylicious.fr/kinkeliba/","text/html; charset=UTF-8","200","OK","Indexable","","Kinkéliba – ndeylicious","23","204","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/kinkeliba/","","","","","","91781","30478","30478","11,676","","535","115","4,652","76,241","Assez facile","3,804","1","1","","164","79","0","100,000","64","29","0","0","0","0","","","","","daac571ecb630d782313aeb9548658de","1,430","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/kinkeliba/","2026-02-26 11:52:17"
"https://www.ndeylicious.fr/core/modules/39d10ee62c/assets/js/frontend/woocommerce.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,175","Sun, 15 Feb 2026 21:36:25 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/core/modules/39d10ee62c/assets/js/frontend/woocommerce.min.js","2026-02-26 11:52:18"
"https://www.ndeylicious.fr/ateliers/","text/html; charset=UTF-8","200","OK","Indexable","","Ateliers – ndeylicious","22","191","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/ateliers/","","","","","","90693","29742","29742","11,394","","282","72","3,917","85,860","Facile","2,047","1","1","","164","79","0","100,000","64","29","0","0","0","0","","","","","2f67af675ced1336c6bde61c9fa041c8","1,299","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/ateliers/","2026-02-26 11:52:17"
"https://www.ndeylicious.fr/categorie-produit/sels-marins-aux-epices/","text/html; charset=UTF-8","200","OK","Indexable","","Assaisonnements – ndeylicious","29","282","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","","","","","","","101675","32744","32744","12,544","","278","84","3,310","90,879","Très facile","1,934","1","2","","181","79","0","100,000","77","33","0","0","0","0","","","","","e91438d520d6357ee0d898a4a12b7587","1,141","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/categorie-produit/sels-marins-aux-epices/","2026-02-26 11:52:18"
"https://www.ndeylicious.fr/wp-content/litespeed/css/5046511f322580024ff4d35c3cc7e982.css?ver=e9c97","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,105","Mon, 16 Feb 2026 14:12:48 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/wp-content/litespeed/css/5046511f322580024ff4d35c3cc7e982.css?ver=e9c97","2026-02-26 11:52:19"
"https://www.ndeylicious.fr/qui-sommes-nous/","text/html; charset=UTF-8","200","OK","Indexable","","Qui Sommes Nous – ndeylicious","29","288","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Entre 2 cultures : née au Sénégal, grandi en France","51","max-image-preview:large","","","https://www.ndeylicious.fr/qui-sommes-nous/","","","","","","117957","36302","36302","13,907","","893","146","6,116","81,922","Facile","4,748","1","1","","244","79","0","100,000","65","29","0","0","0","0","","","","","17dca7e7fe43e39415e4e5494d0195ec","1,227","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/qui-sommes-nous/","2026-02-26 11:52:18"
"https://www.ndeylicious.fr/categorie-produit/exclusivites/","text/html; charset=UTF-8","200","OK","Indexable","","Exclusivités – ndeylicious","26","227","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","","","","","","","108474","33079","33079","12,672","","363","107","3,393","89,426","Facile","2,283","1","2","","181","79","0","100,000","85","34","0","0","0","0","","","","","ecd853238d1a4edad56070d4ba674e81","1,336","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/categorie-produit/exclusivites/","2026-02-26 11:52:18"
"https://www.ndeylicious.fr/produit/tablette-signature2026/","text/html; charset=UTF-8","200","OK","Indexable","","Tablette signature – ndeylicious","32","286","","0","0","","0","Tablette signature","18","Tablette signature","18","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/produit/tablette-signature2026/","","","","","","195414","50527","50527","19,356","","764","244","3,131","82,515","Facile","2,565","1","2","","238","54","0","68,350","151","48","0","0","0","0","","","","","eccae1b07f0339a60a4999f8625d30fd","1,423","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/produit/tablette-signature2026/","2026-02-26 11:52:18"
"https://www.ndeylicious.fr/lib/js/hoverIntent.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,079","Sat, 09 Apr 2022 00:37:18 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/lib/js/hoverIntent.min.js","2026-02-26 11:52:20"
"https://www.ndeylicious.fr/cart/","text/html; charset=UTF-8","200","OK","Non indexable","noindex","Cart – ndeylicious","18","160","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large, noindex, follow","","","https://www.ndeylicious.fr/cart/","","","","","","157704","60672","60672","23,242","","229","63","3,635","91,577","Très facile","0,992","1","1","","166","79","0","100,000","66","30","0","0","0","0","","","","","3501d2278373107d5d82730335f4fb2f","1,195","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/cart/","2026-02-26 11:52:19"
"https://www.ndeylicious.fr/core/modules/39d10ee62c/assets/js/sourcebuster/sourcebuster.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,082","Sun, 15 Feb 2026 21:36:25 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/core/modules/39d10ee62c/assets/js/sourcebuster/sourcebuster.min.js","2026-02-26 11:52:20"
"https://www.ndeylicious.fr/boutique/","text/html; charset=UTF-8","200","OK","Indexable","","Boutique – ndeylicious","22","201","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","","","","","","","131056","35328","35328","13,533","","450","146","3,082","88,651","Facile","2,289","1","1","","334","79","0","100,000","115","45","0","0","0","0","","","","","236bdfb88af4a65755de55a64ce387bd","1,434","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/boutique/","2026-02-26 11:52:19"
"https://www.ndeylicious.fr/product-category/ateliers/","text/html; charset=UTF-8","301","Moved Permanently","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","2","","79","79","0","100,000","0","0","0","0","0","0","","","","","","0,841","","https://www.ndeylicious.fr/ateliers/","Redirection HTTP","","","1.1","","","","","","https://www.ndeylicious.fr/product-category/ateliers/","2026-02-26 11:52:20"
"https://www.ndeylicious.fr/lib/js/jquery/jquery.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,083","Mon, 28 Aug 2023 21:44:24 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/lib/js/jquery/jquery.min.js","2026-02-26 11:52:21"
"https://www.ndeylicious.fr/core/modules/39d10ee62c/assets/js/frontend/add-to-cart.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,106","Sun, 15 Feb 2026 21:36:24 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/core/modules/39d10ee62c/assets/js/frontend/add-to-cart.min.js","2026-02-26 11:52:21"
"https://www.ndeylicious.fr/box-iftar/","text/html; charset=UTF-8","200","OK","Indexable","","Box Iftar – ndeylicious","23","197","","0","0","","0","🌙 Iftar Box – Le goût authentique du Maroc pour votre rupture du jeûne","71","✨ Pourquoi choisir notre Iftar Box ?","36","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","🥙 Contenu de la Iftar Box","26","max-image-preview:large","","","https://www.ndeylicious.fr/box-iftar/","","","","","","97167","32126","32126","12,307","","529","128","4,133","91,173","Très facile","3,306","1","1","","166","79","0","100,000","64","29","0","2","2","0","","","","","f60f24b946afb5da0e2dc33ea367fd0","1,156","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/box-iftar/","2026-02-26 11:52:20"
"https://www.ndeylicious.fr/produit/aid-viandes-volailles/","text/html; charset=UTF-8","200","OK","Indexable","","Spécial Aïd Viandes & volailles – ndeylicious","45","393","","0","0","","0","Spécial Aïd Viandes & volailles","31","Spécial Aïd Viandes & volailles","31","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/produit/aid-viandes-volailles/","","","","","","174259","47281","47281","18,112","","863","228","3,785","79,671","Assez facile","3,146","1","2","","201","53","0","67,090","138","47","0","0","0","0","","","","","cdc6d60747c8e51e22492af35bf7216","1,625","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/produit/aid-viandes-volailles/","2026-02-26 11:52:20"
"https://www.ndeylicious.fr/produit/stick-signature2026/","text/html; charset=UTF-8","200","OK","Indexable","","Stick signature – ndeylicious","29","255","","0","0","","0","Stick signature","15","Stick signature","15","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/produit/stick-signature2026/","","","","","","193890","50123","50123","19,201","","760","241","3,154","84,526","Facile","2,544","1","2","","236","54","0","68,350","149","48","0","0","0","0","","","","","f33cf8ec865cb99b644d3b53ea6c3dc3","1,664","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/produit/stick-signature2026/","2026-02-26 11:52:20"
"https://www.ndeylicious.fr/core/modules/8516d2654f/includes/js/index.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,100","Mon, 01 Apr 2024 08:40:36 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/core/modules/8516d2654f/includes/js/index.js","2026-02-26 11:52:22"
"https://www.ndeylicious.fr/evenements/","text/html; charset=UTF-8","200","OK","Indexable","","Événements – ndeylicious","24","233","","0","0","","0","","0","","0","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Nos services","12","max-image-preview:large","","","https://www.ndeylicious.fr/evenements/","","","","","","122904","38154","38154","14,616","","340","93","3,656","85,928","Facile","1,891","1","1","","243","79","0","100,000","64","29","0","0","0","0","","","","","2e77f17969ae262e9497a29ca682b023","1,398","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/evenements/","2026-02-26 11:52:21"
"https://www.ndeylicious.fr/core/modules/8516d2654f/includes/swv/js/index.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,104","Mon, 01 Apr 2024 08:40:36 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/core/modules/8516d2654f/includes/swv/js/index.js","2026-02-26 11:52:22"
"https://www.ndeylicious.fr/core/views/flatsome/assets/js/extensions/flatsome-live-search.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,265","Sun, 15 Feb 2026 21:43:12 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/core/views/flatsome/assets/js/extensions/flatsome-live-search.js","2026-02-26 11:52:22"
"https://www.ndeylicious.fr/produit/citron-gingembre/","text/html; charset=UTF-8","200","OK","Indexable","","Citron & Gingembre – ndeylicious","32","297","","0","0","","0","Citron & Gingembre","18","Citron & Gingembre","18","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/produit/citron-gingembre/","","","","","","175112","47764","47764","18,297","","777","221","3,516","83,934","Facile","2,816","1","2","","148","53","0","67,090","138","48","0","0","0","0","","","","","e4235ec8575ba3b429be554d3fc3f3a7","1,611","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/produit/citron-gingembre/","2026-02-26 11:52:21"
"https://www.ndeylicious.fr/produit/piments-antillais/","text/html; charset=UTF-8","200","OK","Indexable","","Piments antillais – ndeylicious","31","272","","0","0","","0","Piments antillais","17","Piments antillais","17","🛒 Ouverture des commandes, livraisons à partir du 4 mars","57","Se connecter","12","max-image-preview:large","","","https://www.ndeylicious.fr/produit/piments-antillais/","","","","","","170157","46084","46084","17,654","","699","209","3,344","85,436","Facile","2,608","1","2","","193","53","0","67,090","136","47","0","0","0","0","","","","","a14e6fd11547ad985fbe2c7ca48f7eb2","1,398","","","","","fr-FR","1.1","","","","","","https://www.ndeylicious.fr/produit/piments-antillais/","2026-02-26 11:52:21"
"https://www.ndeylicious.fr/core/views/flatsome/assets/js/flatsome.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,095","Sun, 15 Feb 2026 21:43:12 GMT","","","","","1.1","","","","","","https://www.ndeylicious.fr/core/views/flatsome/assets/js/flatsome.js","2026-02-26 11:52:23"
