"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://www.quick.fr/nous-contacter","text/html; charset=utf-8","200","OK","Indexable","","Contactez le Service Consommateur Quick France","46","448","Contactez notre service consommateur via notre formulaire et évaluez votre restaurant Quick en ligne afin d'améliorer votre expérience client","141","863","quick","5","","0","Contactez Nous","14","Suivez-nous également sur les réseaux","37","","","","","","","","","","39417","8529","8529","3,267","","140","34","4,118","52,793","Assez difficile","2,618","1","0","","222","221","0","99,550","13","5","0","8","8","0","","","","","623269dd13cdb0f18037c478ada10d3e","0,280","","","","","","1.1","","","","","","https://www.quick.fr/nous-contacter","2026-03-12 10:33:38"
"https://www.quick.fr/le-gout-de-se-retrouver","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26165","5876","5876","2,251","","20","10","2,000","65,215","Normal","0,589","1","0","","206","206","0","92,790","12","6","0","1","1","0","","","","","e5e0bd43d550a3b9688e78deb7647439","0,227","","","","","","1.1","","","","","","https://www.quick.fr/le-gout-de-se-retrouver","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/images/menu-icon-restaurant-2334f6fc667be3877f50dae0e377b6bf.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1030","1030","1030","0,395","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,347","","","","","","1.1","","","","","","https://www.quick.fr/_next/static/images/menu-icon-restaurant-2334f6fc667be3877f50dae0e377b6bf.png","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/chunks/1842.7fc1ac0c662bf1ae.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,074","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/1842.7fc1ac0c662bf1ae.js","2026-03-12 10:33:39"
"https://www.quick.fr/ma-fidelite-recompensee","text/html; charset=utf-8","200","OK","Indexable","","Programme de fidélité QLUB Quick","32","311","Gagnez des points (1€=10pts) à chaque achat et échangez les contre des produits gratuits. Téléchargez l'app Quick FR","116","732","quick","5","","0","","0","Ma fidélité récompensée","23","","","","","","","","","","41416","8538","8538","3,271","","41","16","2,562","65,985","Normal","0,727","1","0","","616","206","0","92,790","13","6","0","3","3","0","","","","","9905b04ad554141a5c7854dc46cbb621","0,107","","","","","","1.1","","","","","","https://www.quick.fr/ma-fidelite-recompensee","2026-03-12 10:33:39"
"https://www.quick.fr/produits","text/html; charset=utf-8","200","OK","Indexable","","Produits chez Quick","19","177","Produits chez Quick : Découvrez tous les produits et menu Quick, trouvez votre restaurant et profitez d'offres exclusives.","122","737","quick","5","","0","","0","","0","","","","","","","","","","53850","9983","9983","3,824","","72","17","4,235","52,136","Assez difficile","0,918","1","0","","616","205","0","92,340","45","28","0","14","8","0","","","","","af0267c3c8bbe50189249a0508dec956","0,261","","","","","","1.1","","","","","","https://www.quick.fr/produits","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/chunks/763-45345502c290a106.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,170","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/763-45345502c290a106.js","2026-03-12 10:33:39"
"https://www.quick.fr/famille","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26080","5833","5833","2,235","","21","11","1,909","71,954","Assez facile","0,602","1","0","","618","206","0","92,790","12","6","0","1","1","0","","","","","a4e012cff01522c65b9425f0401d9afd","0,198","","","","","","1.1","","","","","","https://www.quick.fr/famille","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/chunks/6104-5850f8b1e0692237.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,060","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/6104-5850f8b1e0692237.js","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/chunks/4234-e85ccfa1db749968.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,055","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/4234-e85ccfa1db749968.js","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/images/menu-icon-compte-c1264660cc1ba735fb19eb82f1a6364c.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","310","310","310","0,119","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,155","","","","","","1.1","","","","","","https://www.quick.fr/_next/static/images/menu-icon-compte-c1264660cc1ba735fb19eb82f1a6364c.png","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/chunks/7538.8b0864720ee188d2.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,192","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/7538.8b0864720ee188d2.js","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/chunks/pages/_app-3f156e5571c7ee6e.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,192","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/pages/_app-3f156e5571c7ee6e.js","2026-03-12 10:33:39"
"https://www.quick.fr/politique-de-protection-des-donnees-personnelles","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26240","5886","5886","2,255","","20","10","2,000","65,215","Normal","0,587","1","0","","206","206","0","92,790","12","6","0","1","1","0","","","","","d9e3fe5cadb1fdda5f8fee0decc2bff4","0,243","","","","","","1.1","","","","","","https://www.quick.fr/politique-de-protection-des-donnees-personnelles","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/chunks/framework-5c6aa4eeab4c6f34.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,058","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/framework-5c6aa4eeab4c6f34.js","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/css/9349f3b462cc41d1.css","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","415","415","415","0,159","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,172","Mon, 09 Mar 2026 09:45:35 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/css/9349f3b462cc41d1.css","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/chunks/8360.c8314f55ef583bc6.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,161","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/8360.c8314f55ef583bc6.js","2026-03-12 10:33:40"
"https://www.quick.fr/restaurants","text/html; charset=utf-8","200","OK","Indexable","","Restaurants Quick France : Tous nos Restaurants","47","438","Localisez tous les restaurants Quick en France et obtenez les informations du point de restauration où que vous soyez !","119","734","quick","5","","0","Trouver un restaurant Quick","27","","0","","","","","","","","","","461463","58799","58799","22,525","","108","21","5,143","57,482","Assez difficile","0,153","1","0","","871","222","0","100,000","35","18","0","14","8","0","","","","","3c736183c6b2238d8e1536c486a24d54","0,315","","","","","","1.1","","","","","","https://www.quick.fr/restaurants","2026-03-12 10:33:39"
"https://www.quick.fr/_next/static/chunks/pages/index-dc3b8532e6643e0e.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","268","268","268","0,103","","0","","","","","0,000","1","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,250","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/pages/index-dc3b8532e6643e0e.js","2026-03-12 10:33:40"
"https://www.quick.fr/connexion","text/html; charset=utf-8","200","OK","Indexable","","Connexion Compte Client - Quick France","38","359","Connectez-vous à votre espace personnel Quick en ligne et accédez à tous les avantages de votre compte facilement et rapidement","127","805","quick","5","","0","Connexion à votre compte","24","","0","","","","","","","","","","37695","8031","8031","3,077","","52","18","2,889","93,272","Très facile","0,871","1","0","","446","222","0","100,000","14","6","0","1","1","0","","","","","54408477321781b120f3b48a1d08dafe","0,275","","","","","","1.1","","","","","","https://www.quick.fr/connexion","2026-03-12 10:33:40"
"https://www.quick.fr/_next/static/chunks/6377.19c91e70e6feca75.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,061","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/6377.19c91e70e6feca75.js","2026-03-12 10:33:40"
"https://www.quick.fr/nos-engagements","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26141","5865","5865","2,247","","20","10","2,000","65,215","Normal","0,589","1","0","","616","206","0","92,790","12","6","0","1","1","0","","","","","8245835aea615f274a9a70a153db575e","0,127","","","","","","1.1","","","","","","https://www.quick.fr/nos-engagements","2026-03-12 10:33:40"
"https://www.quick.fr/_next/static/3N1EpRGCEq6fgoF25m1he/_ssgManifest.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","106","106","106","0,041","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,137","Mon, 02 Mar 2026 10:47:44 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/3N1EpRGCEq6fgoF25m1he/_ssgManifest.js","2026-03-12 10:33:40"
"https://www.quick.fr/mesures-sanitaires","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26150","5870","5870","2,249","","20","10","2,000","65,215","Normal","0,589","1","0","","206","206","0","92,790","12","6","0","1","1","0","","","","","d09e2774836be118a73c043925be0089","0,269","","","","","","1.1","","","","","","https://www.quick.fr/mesures-sanitaires","2026-03-12 10:33:40"
"https://www.quick.fr/_next/static/chunks/9124-4698824abd4cc0a2.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,062","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/9124-4698824abd4cc0a2.js","2026-03-12 10:33:40"
"https://www.quick.fr/temps-forts/les-remarquables","text/html; charset=utf-8","200","OK","Indexable","","Quick","5","50","Quick app","9","62","quick","5","","0","","0","","0","","","","","","","","","","26076","5812","5812","2,226","","21","11","1,909","71,954","Assez facile","0,598","1","1","","1","1","0","0,450","12","6","0","1","1","0","","","","","c487a9f10517ddb0b3efcd7c57998de1","0,308","","","","","","1.1","","","","","","https://www.quick.fr/temps-forts/les-remarquables","2026-03-12 10:33:40"
"https://www.quick.fr/_next/static/chunks/7988-3f7469e0d619e57b.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,067","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/7988-3f7469e0d619e57b.js","2026-03-12 10:33:40"
"https://www.quick.fr/_next/static/chunks/polyfills-42372ed130431b0a.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,219","Mon, 09 Mar 2026 09:45:35 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/polyfills-42372ed130431b0a.js","2026-03-12 10:33:40"
"https://www.quick.fr/_next/static/chunks/5190-23a09ce30ad59ebf.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,202","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/5190-23a09ce30ad59ebf.js","2026-03-12 10:33:40"
"https://www.quick.fr/_next/static/chunks/2735.26191ce153b37037.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,177","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/2735.26191ce153b37037.js","2026-03-12 10:33:40"
"https://www.quick.fr/_next/static/chunks/4669.7bca5e5673ccd78d.js","text/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","1","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,182","Mon, 09 Mar 2026 09:45:34 GMT","","","","","1.1","","","","","","https://www.quick.fr/_next/static/chunks/4669.7bca5e5673ccd78d.js","2026-03-12 10:33:41"
